movie_id,user_id,rating,date
57,129766,5,2001-06-26
3,1407746,3,2004-08-19
118,2520513,4,2005-08-19
118,1592086,5,2003-05-08
58,2606295,4,2004-09-27
111,752853,4,2004-06-18
8,1001129,3,2005-04-02
104,1673185,3,2002-06-22
127,2077046,3,2005-04-24
118,1536728,2,2004-06-18
29,727242,1,2004-12-22
73,245808,3,2005-09-28
78,17864,3,2001-08-29
111,1781198,3,2005-06-03
43,305344,1,2003-07-20
17,1849541,3,2005-09-03
25,377334,4,2005-08-22
104,912093,5,2005-06-26
83,2264426,5,2003-11-18
143,1232740,2,2004-06-12
77,1979820,2,2005-07-09
44,732363,3,2004-06-17
28,1452669,3,2003-05-01
50,850678,3,2005-11-25
52,347276,4,2004-12-31
12,2238060,2,2004-08-18
83,2266083,4,2004-10-11
30,1658662,3,2004-05-14
122,151153,2,2004-01-25
77,199257,3,2005-05-25
18,111033,5,2004-01-14
110,1478381,4,2003-09-08
30,1730537,4,2004-04-18
126,1106241,1,2005-08-04
83,688455,3,2004-05-26
50,1911845,3,2004-05-25
16,1478444,2,2003-10-26
131,2049734,2,2004-01-27
23,2118461,5,2005-10-24
33,387418,1,2005-12-11
78,2426167,2,2000-01-20
128,1317671,3,2004-10-12
30,1509395,5,2004-09-27
32,2598028,5,2005-09-08
16,2345098,2,2005-08-03
111,1422883,3,2004-04-02
27,1257454,1,2005-08-12
143,712664,4,2004-11-11
111,1819642,2,2004-03-10
14,2040859,1,2004-11-23
58,1875008,3,2004-09-28
83,973622,4,2002-08-07
79,54040,3,2003-12-05
111,2229960,3,2005-07-06
143,369978,4,2005-11-08
143,946380,3,2005-02-23
18,98586,4,2004-06-01
125,585412,1,2005-10-11
104,1612901,3,2005-08-18
58,2509048,4,2004-11-25
127,1738198,3,2003-10-13
97,2610157,3,2005-10-30
18,2409465,2,2004-12-16
77,2627800,1,2001-01-04
8,2198070,2,2005-03-22
42,2455281,2,2005-11-01
77,593252,1,2001-03-02
30,1168926,5,2004-08-10
98,1254363,5,2004-12-12
55,1639792,1,2003-04-01
46,1935388,2,2002-05-23
122,986794,2,2003-07-03
18,1634668,3,2005-07-14
108,1664010,4,2005-10-12
103,1500112,4,2005-12-22
77,1458814,4,2003-09-03
8,219481,2,2005-06-30
44,1931026,3,2005-01-10
108,1902417,3,2005-04-06
81,1819462,2,2005-03-14
83,663118,2,2002-11-02
78,511847,4,2000-10-27
118,2001318,3,2001-11-07
5,479924,5,2005-10-31
78,931232,2,2001-05-02
57,2365581,4,2004-05-31
45,1719610,5,2004-03-08
77,400076,2,2000-12-30
18,2390291,3,2001-03-18
8,1200256,4,2005-03-20
143,1240130,3,2005-06-07
48,2291306,1,2004-03-16
138,1916555,5,2004-04-15
66,447759,5,2005-11-08
35,2509048,4,2004-04-11
83,1553532,3,2000-02-12
113,371701,2,2005-03-31
118,1287892,3,2001-01-28
8,2406705,1,2005-04-18
35,1606342,2,2004-12-03
121,1519378,3,2005-05-23
122,2205104,2,2004-01-11
90,349572,4,2005-03-12
148,793754,3,2005-10-06
143,789969,3,2005-03-25
57,2603059,3,2005-05-05
84,2091736,5,2003-11-30
83,1087416,3,2004-07-23
46,1640132,5,2004-11-29
77,1772901,1,2003-06-30
111,78885,4,2004-08-03
102,563705,2,2005-11-17
16,2112141,5,2004-09-23
108,1812378,4,2004-10-14
47,1430108,3,2005-05-25
83,1653637,4,2004-12-09
143,170248,5,2004-08-23
122,158197,2,2003-06-13
41,305344,1,2003-08-13
58,1225914,4,2005-02-07
83,2013504,5,2005-08-03
106,382817,5,2005-10-28
35,908626,5,2004-09-07
118,862040,2,2001-07-10
78,701443,2,2002-11-21
77,2487603,3,2004-05-10
55,2021943,4,2004-07-12
24,1226844,4,2003-12-14
58,2375169,2,2005-08-10
28,1241893,5,2005-03-15
16,50123,2,2001-10-15
111,438674,2,2004-07-27
52,2365581,4,2005-05-15
28,920932,4,2005-03-23
16,780768,4,2002-08-30
108,111086,4,2005-03-08
77,1719610,3,2004-09-14
84,431326,3,2002-11-11
58,2503887,3,2004-11-10
17,1125516,3,2005-09-02
111,1117062,2,2004-08-20
77,549094,2,2000-02-25
133,505967,3,2005-01-19
58,504620,5,2005-07-27
17,471177,2,2005-08-18
55,406365,3,2004-04-03
77,133670,1,2004-02-21
30,1400154,5,2005-04-12
6,1478381,3,2005-05-26
125,157667,1,2004-09-01
26,1274035,1,2005-03-26
118,2618515,3,2004-10-14
118,939816,2,2004-02-27
58,702085,4,2005-04-16
127,400440,1,2004-02-23
30,1564191,5,2004-11-04
104,1184537,2,2003-10-20
44,1037924,5,2002-03-21
36,303948,3,2005-03-29
108,1181111,1,2005-10-14
16,1612901,3,2005-11-17
131,42064,3,2004-11-11
83,1209880,4,2004-03-08
30,223043,4,2005-01-20
77,1806515,2,2005-07-17
32,2319282,3,2005-08-29
58,1385011,5,2005-07-06
28,758383,4,2005-02-15
97,1041130,4,2005-05-18
143,1295097,3,2005-05-25
77,2270619,5,2005-05-05
28,2573207,3,2003-04-06
16,1116080,1,2005-08-15
24,663880,3,2003-03-20
36,1057992,2,2005-04-15
46,2091736,2,2002-06-13
125,1545709,2,2004-07-07
24,1674931,3,2003-05-24
145,1730699,3,2005-01-01
12,1949871,3,2005-02-10
118,561636,1,2000-06-12
63,2315012,2,2005-07-14
108,2606685,4,2005-07-14
40,1114324,4,2005-06-12
83,1908103,3,2000-05-29
28,2375169,4,2005-07-20
68,1430587,5,2005-05-17
77,520704,3,2004-06-10
118,1024568,4,2002-11-19
118,732682,5,2005-01-01
143,812796,4,2005-01-04
108,2138987,3,2004-07-26
30,2589029,4,2004-08-12
58,1275094,3,2003-06-25
26,2066932,4,2004-08-11
39,2141037,3,2004-10-22
118,1916224,2,2000-06-06
32,2491620,5,2005-07-11
127,1710658,3,2005-12-15
26,1847613,3,2004-08-28
58,2406094,3,2004-09-03
82,2549238,3,2005-07-12
30,923889,4,2004-04-11
28,1701487,4,2003-05-03
45,732955,3,2003-08-12
44,979155,4,2003-11-05
36,1587792,2,2003-06-27
26,1363315,2,2004-07-30
30,2194079,4,2004-04-28
108,228978,4,2005-04-28
30,722591,5,2004-03-31
77,2290263,3,2004-11-25
12,818752,4,2004-08-03
46,2248080,5,2001-04-22
30,2322355,3,2004-06-24
8,1099833,2,2005-05-20
97,2294328,4,2004-10-28
44,2118155,4,2004-06-24
138,1886585,2,2005-03-08
55,181592,4,2002-01-12
78,414536,1,2004-04-11
143,1932079,2,2005-01-08
56,1935793,1,2004-12-23
44,1227322,2,2003-06-30
30,108936,5,2004-05-05
118,1945809,2,2001-06-22
44,2360721,3,2000-01-17
97,1274035,4,2005-07-15
143,1423668,4,2003-09-03
46,1174811,5,2002-06-14
125,2102846,3,2005-09-18
47,136477,2,2004-05-28
77,666611,4,2005-08-31
44,1583631,2,2004-10-10
30,138649,5,2004-04-01
52,2238060,4,2005-03-20
125,973313,3,2004-11-13
78,753231,3,2002-03-19
46,1057992,4,2001-08-14
111,1155747,2,2005-07-03
145,414536,3,2004-03-13
126,165247,5,2005-04-01
118,240923,3,2005-12-02
131,1903324,1,2004-01-30
113,320856,3,2005-01-19
84,1825647,5,2002-08-04
48,514829,4,2002-06-07
57,478176,5,2004-05-26
19,2056022,2,2003-02-20
26,2239227,4,2004-10-18
143,1800459,3,2005-04-06
28,1470123,1,2002-10-16
77,675468,3,2000-12-01
30,395098,3,2004-12-27
118,693720,4,2005-08-04
108,100943,3,2004-06-23
118,1932079,1,2004-08-28
10,2294328,4,2005-01-04
107,828444,2,2003-01-10
65,293284,3,2005-02-01
30,1800459,5,2004-09-16
111,2238060,5,2004-08-18
30,1533313,4,2004-04-04
30,2464928,3,2004-12-22
118,2488357,4,2005-09-29
84,522710,3,2004-03-29
52,1945838,4,2004-05-31
118,1872980,3,2005-01-19
143,2645579,4,2004-10-30
77,1175001,3,2005-06-13
118,1213114,4,2004-03-17
46,394194,4,2002-07-07
48,1524964,3,2004-12-07
8,2204299,5,2005-06-07
58,2325330,3,2004-09-03
125,2504147,3,2004-12-17
79,2509631,5,2001-08-08
48,2457095,1,2004-03-08
118,1000387,3,2004-07-09
18,922459,4,2004-12-08
118,1547173,2,2004-01-20
113,1189269,5,2004-10-22
73,716874,5,2005-04-09
16,1708281,4,2003-12-09
77,1240794,3,2004-02-09
104,2463759,5,2003-12-24
47,1203347,2,2002-03-27
108,312937,2,2004-06-18
9,760481,2,2004-12-22
18,741248,5,2005-12-04
93,305344,1,2005-06-10
17,332300,1,2005-08-28
45,1198828,3,2005-05-07
48,66109,1,2003-10-27
118,62361,3,2004-06-16
118,1819642,3,2005-07-06
108,1582952,3,2004-06-21
44,411396,3,2002-03-30
115,502274,5,2005-10-21
143,1511623,4,2002-11-17
58,1226844,3,2003-06-26
16,546751,4,2004-11-21
108,1880925,3,2004-11-06
145,2079894,4,2005-07-01
8,2047577,2,2005-04-14
127,910244,3,2004-02-11
104,1517590,3,2004-05-24
83,360412,3,2005-06-07
77,1847613,3,2004-10-25
122,537601,3,2005-03-25
110,1599243,3,2002-10-08
83,867311,5,2005-07-04
77,2341658,3,2004-10-12
77,67134,2,2001-10-17
57,2143500,2,2005-03-18
52,2260008,3,2005-07-31
138,2217731,3,2005-03-06
118,2428423,3,2005-01-27
44,807890,4,2005-02-19
76,2627190,4,2005-03-07
30,2320222,3,2004-04-03
78,2340119,2,2004-03-28
143,2506048,4,2002-02-09
18,1570999,3,2004-01-17
25,952156,3,2004-11-01
127,2536547,1,2002-05-14
83,78404,4,2002-07-31
143,1673185,3,2003-01-09
143,2228750,4,2004-10-22
30,10374,4,2004-05-29
111,1340377,3,2004-06-22
108,442234,3,2004-06-29
47,319058,4,2004-07-14
30,2276333,5,2005-05-21
138,1160597,5,2005-06-10
30,1357894,3,2004-05-13
77,2226525,2,2003-07-29
28,1607300,4,2003-07-11
77,593225,2,2004-07-06
122,2311867,4,2005-12-01
48,2469190,4,2002-09-03
118,328651,3,2001-07-06
138,264856,5,2005-07-09
78,1903175,1,2000-08-17
18,1788346,2,2003-05-19
39,2152805,2,2005-02-16
28,1974838,4,2004-07-24
118,1084108,3,2000-10-23
8,151821,2,2005-06-16
28,1986034,5,2003-04-09
111,1902140,3,2004-04-21
127,265257,3,2005-08-22
46,279265,5,2002-06-14
106,1008517,4,2005-07-05
26,2064713,3,2004-11-03
47,1932397,3,2003-12-28
104,2402139,3,2004-08-23
79,2629195,3,2005-07-12
143,1084999,3,2002-07-31
97,1788733,5,2005-01-02
143,2569369,3,2003-12-15
111,2606295,4,2004-09-12
44,290874,3,2004-03-11
68,2147527,1,2005-11-18
44,1380947,5,2004-11-08
111,2220742,4,2004-03-29
8,1220431,4,2005-06-06
77,1642678,3,2005-02-02
104,1672832,3,2004-06-03
18,969772,3,2005-06-15
44,391661,3,2002-05-13
73,108936,5,2005-06-23
118,2322355,3,2004-07-13
44,169311,4,2004-12-22
143,1117152,5,2005-05-02
30,1948804,1,2004-07-29
58,575029,4,2004-09-03
108,1771516,2,2004-06-18
44,2464081,5,2004-08-09
44,929407,4,2003-10-19
28,1313714,5,2004-04-11
46,2003550,3,2002-01-28
122,2469190,1,2003-04-18
83,2167703,3,2004-02-04
30,369978,4,2005-07-21
125,10268,3,2004-07-12
32,625957,5,2005-07-26
118,1987073,3,2001-06-13
28,169311,3,2004-11-23
18,524528,4,2002-06-26
30,2531844,5,2004-08-03
83,243612,3,2002-09-28
10,1470123,4,2003-07-18
46,1653637,5,2005-07-12
58,1300036,2,2004-09-03
77,1410683,1,2002-02-21
122,2264426,1,2004-02-16
26,1943596,3,2004-10-13
12,1385895,1,2000-02-14
104,902413,4,2004-05-31
117,779811,4,2005-07-14
52,1528604,2,2005-03-02
62,2194719,5,2005-04-01
83,2053984,4,2004-10-05
91,1114324,4,2005-04-14
127,1979820,2,2005-06-10
118,824459,2,2001-07-31
58,700049,2,2004-09-03
118,2550838,3,2002-11-19
97,620714,3,2005-07-06
104,101807,4,2002-07-09
83,2145575,3,2005-10-17
143,825819,4,2004-07-17
84,152178,3,2003-01-17
76,2276333,3,2005-08-11
143,1343332,3,2001-04-11
43,752642,1,2001-10-18
30,753231,3,2004-11-29
47,2239213,1,2005-01-19
52,489962,4,2005-05-17
16,1887749,2,2001-09-27
18,1459727,5,2005-02-20
111,2250261,4,2004-03-03
30,735078,3,2004-05-13
52,384710,5,2005-03-01
44,2174151,2,2005-01-09
3,1024854,3,2003-09-19
76,2588755,4,2005-06-15
8,2543231,3,2005-05-07
46,998502,4,2000-11-14
143,361407,4,2002-06-10
12,74320,5,2005-05-27
57,2606334,2,2005-07-07
143,1037924,3,2002-07-25
30,1147641,3,2005-03-19
18,476695,4,2004-02-29
107,398661,4,2001-09-01
79,850678,2,2005-08-19
118,116252,3,2004-12-28
46,78404,3,2002-04-06
45,1998055,3,2002-08-25
111,2292354,2,2005-07-21
79,1353566,4,2005-11-21
32,452299,5,2005-08-16
58,2089742,4,2005-07-04
48,1762695,5,2004-07-03
117,663118,2,2005-02-20
104,2450942,5,2004-06-26
28,1462488,4,2005-01-26
30,2024111,4,2004-06-09
130,325844,2,2005-08-22
58,825819,4,2004-12-21
118,1079598,4,2005-12-21
17,122431,3,2005-09-01
12,1494683,3,2005-12-27
18,1985315,4,2005-01-09
118,66109,4,2005-02-03
28,1383426,4,2005-09-26
78,706264,3,2001-06-27
122,1777406,4,2004-12-11
77,693720,2,2005-08-06
42,2439493,1,2003-12-02
90,2250323,3,2004-08-17
79,369978,3,2005-07-07
81,1488844,3,2005-05-09
58,1869907,5,2004-10-20
41,1813076,2,2001-12-30
18,206893,4,2005-05-27
58,688455,3,2005-07-01
33,300435,2,2005-05-19
143,383404,2,2000-04-15
18,2091625,2,2004-09-13
108,1017068,4,2004-06-24
8,1662714,2,2005-04-30
127,1238184,2,2003-04-21
57,2632990,4,2005-08-22
110,2143500,4,2005-01-30
78,360830,2,2004-05-17
78,2541385,2,2001-11-04
111,1294583,3,2004-03-23
111,2087093,4,2005-10-26
28,769702,4,2004-11-28
33,2029979,1,2005-03-26
113,2485642,4,2005-08-23
143,943256,3,2002-12-09
3,326356,3,2005-01-27
127,111033,2,2003-07-21
104,897925,4,2005-09-19
83,1126516,5,2005-01-19
18,827526,5,2003-06-30
83,2494753,4,2004-04-01
58,1077945,3,2005-05-31
108,848872,4,2004-10-05
35,1509395,4,2004-12-30
1,2329565,4,2005-01-19
28,317779,4,2003-02-13
102,2606799,2,2005-05-30
143,1567240,3,2003-05-07
26,945258,2,2004-07-19
63,760481,2,2004-11-29
118,411290,3,2005-04-11
28,78885,3,2004-07-24
118,1617915,3,2004-12-22
30,1860339,3,2005-03-28
90,122197,3,2005-03-09
91,1059661,4,2005-08-18
58,1092677,5,2005-04-17
38,394528,1,2004-03-19
143,1819642,5,2005-08-19
143,789014,1,2001-06-10
128,354344,1,2002-02-09
77,1663295,3,2004-08-16
82,2284890,3,2005-07-31
30,2595820,2,2004-05-22
77,2157060,2,2005-04-09
35,403915,2,2004-03-18
148,1694142,4,2003-07-15
58,1280761,3,2005-03-01
58,2012412,2,2004-09-03
125,818416,2,2005-06-13
47,1741099,5,2005-10-07
55,1168926,4,2003-07-24
111,595870,1,2005-01-29
108,870391,4,2004-11-17
143,1788137,3,2004-10-27
57,876961,1,2005-08-02
143,170551,4,2004-03-12
30,74320,5,2005-05-15
30,1398256,3,2004-06-09
79,1220431,4,2005-06-06
58,1918750,3,2004-04-25
47,1819462,2,2005-02-27
106,145941,4,2005-03-13
39,2471478,2,2002-10-21
143,356103,5,2005-05-04
58,828349,3,2004-09-03
32,1347916,3,2005-09-20
17,1203347,2,2005-12-02
30,2526414,5,2004-04-28
28,2640550,4,2003-02-12
44,1838390,1,2000-06-24
58,1480900,4,2004-09-04
143,1684328,4,2004-08-14
118,1394516,4,2005-02-15
78,2067849,5,2002-09-13
55,1102418,4,2003-10-03
127,64765,3,2004-12-28
143,516686,4,2005-02-19
126,2147527,1,2005-11-18
111,1932785,3,2004-10-31
63,545026,3,2005-06-04
89,67134,2,2001-10-19
80,763193,4,2005-04-02
131,1181550,5,2005-07-13
78,50123,1,2001-09-14
111,2292140,3,2004-07-29
118,450111,4,2000-12-16
28,1819462,4,2005-03-17
52,230265,4,2005-02-22
40,1784150,3,2005-05-27
28,827459,4,2005-11-11
143,868881,5,2002-12-15
57,240748,2,2004-05-10
58,402266,4,2004-10-16
127,241634,2,2003-09-29
79,57633,4,2002-10-24
30,1232251,4,2004-04-21
125,1866323,2,2005-05-29
76,1132764,5,2004-11-23
58,1298036,4,2004-09-03
129,1565175,4,2004-12-28
17,2429294,3,2005-07-24
143,1583631,5,2004-10-14
45,1309838,5,2005-06-12
108,1532336,4,2004-03-19
108,122197,4,2004-08-25
143,1823920,4,2005-02-28
84,663118,1,2002-12-05
107,299857,4,2001-10-09
146,1955660,2,2005-06-24
84,2634967,1,2004-01-12
111,868881,5,2004-08-19
122,447836,3,2005-04-04
68,612384,5,2004-10-19
8,75384,3,2005-09-07
30,1174530,4,2004-04-06
76,1978089,4,2004-11-06
58,2316963,5,2005-04-12
76,1742759,5,2005-11-22
3,1370323,4,2005-06-29
77,1154813,4,2004-04-14
143,1516909,3,2003-10-23
26,765938,2,2004-07-15
83,827526,4,2003-01-13
77,1116080,2,2005-06-30
24,2561713,3,2004-09-14
126,456367,1,2005-03-04
83,2187693,4,2005-06-04
143,1418521,3,2004-05-27
47,2634074,3,2002-07-27
84,921585,3,2002-12-16
18,2140471,5,2004-06-24
138,1045879,3,2004-06-13
78,472452,1,2000-03-16
104,429260,3,2003-10-17
76,972399,3,2005-03-09
76,904842,5,2004-10-07
38,1385895,2,2004-06-15
83,1663467,4,2005-04-25
127,2124351,4,2003-09-16
45,128389,3,2005-01-05
44,407037,4,2004-08-20
31,2012897,5,2001-11-29
44,10947,3,2003-07-20
4,2291306,1,2004-10-04
77,825819,4,2004-05-26
122,1746378,3,2005-10-29
143,325844,5,2005-01-03
148,945258,2,2002-04-22
143,2634074,2,2000-07-23
8,1068610,4,2005-04-19
33,1878798,1,2005-05-18
5,508584,3,2005-09-14
84,1666140,4,2004-03-08
143,2204336,2,2001-04-12
57,2217731,4,2005-03-06
47,1660348,3,2004-12-31
30,585412,4,2005-11-02
95,1664010,5,2005-10-14
6,2057375,4,2004-11-07
46,1529449,3,2001-05-31
127,818752,3,2004-06-08
17,953110,4,2005-07-26
104,938764,5,2005-08-14
25,2035541,4,2005-08-01
110,503235,4,2005-09-02
125,920168,3,2005-02-02
78,315894,3,2001-12-06
108,1058639,4,2004-06-20
77,1553047,2,2004-06-30
143,2606685,3,2001-02-24
18,867068,4,2001-06-21
30,1731102,4,2004-03-22
68,1935793,1,2005-04-04
58,1701654,4,2003-08-29
30,1114342,2,2004-06-03
118,2558262,5,2005-05-07
127,257622,3,2003-09-04
79,2607155,1,2002-10-13
58,1114321,3,2004-12-12
58,1343332,5,2004-09-03
108,1762695,4,2005-12-21
28,399693,3,2005-01-08
58,2315073,1,2004-09-03
77,235562,1,2000-09-09
108,652324,4,2004-04-14
18,1576405,4,2005-09-11
50,1575462,3,2003-06-23
18,2222089,2,2000-07-25
73,145941,4,2005-04-07
30,760924,5,2004-04-14
77,1782185,3,2003-02-13
117,74441,3,2003-10-09
6,293284,3,2005-02-21
16,680132,3,2004-04-28
108,2237185,4,2004-06-17
138,1932785,5,2004-12-06
28,1847613,4,2005-01-25
129,1852040,1,2004-02-02
33,2468305,3,2004-02-13
143,453239,4,2005-02-18
28,1629440,5,2004-09-25
45,98586,3,2004-07-27
143,995925,4,2005-09-08
30,1422883,5,2004-05-28
111,639194,4,2004-07-17
113,974174,4,2005-08-24
57,624388,4,2004-10-07
16,1114324,4,2004-11-20
77,1747640,5,2005-09-12
79,2143500,4,2004-12-05
55,673040,3,2003-06-22
8,122019,3,2005-08-29
48,1187749,3,2003-08-01
44,1533807,2,2005-02-15
26,2039201,2,2005-09-28
30,2581970,3,2005-06-23
111,1825866,2,2004-04-08
110,219481,3,2003-08-19
58,2299152,3,2004-09-28
83,411512,3,2001-11-06
48,188613,4,2003-10-23
25,238740,3,2004-08-29
118,1266589,5,2005-01-07
17,280120,2,2005-08-30
3,371701,2,2005-03-31
77,1262684,4,2005-07-03
78,227799,3,2004-07-08
58,2634348,4,2004-09-03
71,2450433,3,2004-12-21
145,1897386,4,2003-10-25
30,39242,3,2005-01-26
52,560599,4,2005-01-02
118,706832,3,2001-05-26
73,708047,4,2005-07-01
111,2446246,2,2005-09-15
58,1309838,5,2005-04-16
122,2305067,4,2005-01-10
97,1741303,4,2005-01-28
28,306569,5,2002-12-07
57,912999,1,2000-12-07
30,54870,4,2004-05-14
83,644818,4,2005-11-03
18,310887,3,2005-08-28
108,2349702,4,2004-12-18
52,1919269,4,2004-07-14
97,1227322,3,2003-08-04
1,188613,4,2005-09-15
58,1792064,4,2004-12-05
131,200427,3,2004-07-30
57,1033433,4,2005-01-24
78,700049,3,2001-07-15
76,2460347,1,2005-12-19
134,1808930,1,2004-10-12
47,923517,5,2005-07-07
110,2333850,4,2003-10-07
43,1317086,1,2001-07-19
138,408645,3,2004-07-02
28,726543,5,2004-12-05
16,1001129,2,2004-10-18
83,1460630,3,2003-02-21
143,2199355,4,2005-03-15
122,1985315,1,2004-01-22
143,1412898,4,2004-12-14
12,1068988,3,2005-01-25
84,1152594,3,2004-07-11
127,1509395,4,2004-10-07
77,1987073,3,2001-05-08
30,415253,2,2004-11-17
118,472332,3,2005-05-07
30,197101,4,2004-04-06
138,2112141,5,2004-05-25
143,2284890,2,2005-03-28
44,2289265,4,2000-06-11
17,1240794,3,2005-07-27
17,1017068,3,2005-07-05
44,1612901,3,2005-09-04
143,480115,4,2004-07-07
138,981753,5,2004-04-22
118,1545709,2,2004-11-22
18,1218225,4,2002-12-19
143,1494683,5,2003-10-23
57,414536,3,2004-04-04
122,1449358,2,2003-10-28
32,2276333,4,2005-08-24
76,1580032,4,2005-04-06
83,1466320,2,2003-08-24
147,340479,1,2004-11-11
97,1118103,4,2003-07-22
74,1096430,3,2005-02-01
143,21983,4,2003-01-04
30,511883,4,2004-07-15
52,1418521,4,2004-06-21
2,1664010,4,2005-10-13
28,187322,3,2003-02-13
44,1849620,3,2003-07-15
44,1004481,4,2001-12-12
28,385977,4,2004-11-24
90,1456579,4,2005-05-29
77,2446249,3,2005-02-14
104,518137,4,2005-10-05
89,104724,2,2002-04-28
118,1333911,3,2005-03-03
30,996461,4,2004-04-26
55,442234,2,2003-03-24
89,1717979,1,2004-07-07
110,1685548,2,2002-08-17
97,524142,4,2004-05-25
44,1512836,3,2004-07-12
18,901167,3,2005-02-08
143,1466382,3,2004-07-07
108,169054,3,2005-03-13
58,1964514,3,2005-02-10
84,1919269,3,2003-06-07
107,2375964,5,2001-06-13
46,291503,5,2002-09-14
84,1072312,4,2005-04-12
57,2554745,3,2000-12-22
107,780160,4,2001-07-22
58,2481827,3,2005-08-06
48,929407,4,2003-06-12
47,2208519,2,2002-10-18
129,873713,3,2004-10-25
111,1333129,4,2004-03-29
58,1097970,4,2005-08-09
108,827459,3,2005-09-25
44,293284,3,2005-08-25
122,862596,3,2005-09-17
77,566016,3,2005-07-31
44,511899,3,2003-05-07
28,1849541,3,2003-10-16
36,952156,3,2004-04-08
77,2495584,5,2005-07-24
143,1533807,3,2004-12-20
36,1132764,3,2004-11-23
78,697054,4,2002-09-13
58,449597,5,2005-04-16
104,2238663,4,2005-03-01
138,2130859,4,2005-09-24
36,1420020,2,2005-04-05
28,1416836,1,2005-01-03
58,1125150,4,2005-11-05
12,2150746,3,2004-07-27
30,1456579,4,2004-07-31
44,328364,3,2001-10-26
47,576723,3,2002-07-13
84,1909121,3,2002-11-17
16,1460343,2,2002-01-30
8,2049734,4,2005-07-29
103,411290,4,2005-08-07
89,824459,3,2001-07-12
143,303948,5,2004-08-19
118,1295471,2,2004-08-17
30,2584980,4,2004-05-05
6,1008517,3,2005-11-03
26,2560750,3,2004-09-07
143,2118159,4,2004-10-25
143,2272654,3,2004-09-23
89,1557557,3,2004-12-09
143,1532433,4,2003-05-08
45,594196,4,2004-07-29
113,2582726,5,2004-08-12
78,2128440,4,2002-04-11
143,1733406,3,2003-04-09
18,1912542,1,2003-05-27
1,2389367,1,2004-07-01
122,1659398,3,2005-05-18
125,743633,2,2005-08-23
77,1229252,2,2001-07-04
58,315894,3,2004-09-03
11,2294328,3,2004-07-28
56,402377,4,2005-07-05
143,1797525,4,2000-04-12
18,515441,3,2005-05-09
83,1753201,3,2005-10-15
81,1380947,5,2004-04-13
127,2424683,1,2004-08-12
23,2514777,1,2005-03-23
46,1908103,4,2000-05-29
132,2545730,1,2005-05-31
79,2333850,3,2001-10-19
48,884078,5,2004-07-11
45,976534,3,2004-05-21
58,1857639,2,2004-09-03
47,2455340,2,2005-02-06
16,2378393,2,2005-07-12
126,2618515,3,2005-03-11
46,2025153,4,2002-01-16
143,522710,3,2003-03-30
25,57633,3,2003-11-04
83,639533,3,2003-12-08
58,1502539,3,2003-12-06
57,2187693,5,2005-06-08
77,2041252,4,2003-05-15
25,2404300,5,2005-05-17
111,2343417,4,2005-01-06
28,188613,3,2003-04-12
58,2595888,4,2005-09-16
45,2049734,3,2003-08-15
125,1059927,3,2005-12-31
143,2136912,4,2005-08-16
143,1638252,2,2002-10-23
108,388514,3,2004-11-18
111,399971,4,2004-10-09
26,1028463,3,2004-07-20
148,2551641,3,2003-08-01
35,2037693,1,2004-01-17
58,1114324,4,2004-11-20
44,2097277,3,2003-04-25
24,2338157,1,2005-01-08
109,2118461,4,2005-12-19
125,1226928,4,2004-08-24
110,230265,3,2005-02-24
56,2242958,3,2004-11-21
28,993550,1,2004-02-13
78,831103,3,2002-01-17
52,948109,4,2004-07-05
29,2091736,5,2002-07-25
111,895641,2,2005-05-25
88,427186,5,2004-06-09
8,826270,4,2005-04-16
8,2425741,1,2005-06-25
125,1458854,4,2005-05-25
55,2102030,5,2003-10-04
143,620714,4,2004-10-29
28,2625420,2,2004-05-13
57,1300759,4,2004-10-04
28,1995099,5,2004-12-21
30,1259776,4,2004-03-30
104,1278832,2,2004-02-18
48,901269,3,2003-02-11
57,1827859,4,2005-04-16
58,1385788,3,2005-02-03
52,1625122,4,2005-08-23
111,2573207,5,2004-03-26
143,608234,5,2004-10-31
110,235562,4,2005-01-10
68,813424,5,2005-07-20
77,1178846,3,2004-07-09
30,2289956,5,2004-03-31
58,1878798,3,2004-09-03
128,1435335,1,2003-12-16
32,838612,5,2005-10-06
115,10251,5,2004-04-29
18,1978244,4,2005-05-10
28,1553047,3,2005-04-12
143,593225,3,2004-07-31
83,758932,3,2003-04-25
118,1132940,2,2005-03-28
143,1538355,3,2003-01-09
30,136477,3,2004-06-02
23,1913414,3,2005-04-20
133,227799,1,2005-03-23
143,2141037,4,2002-10-18
77,1769229,3,2002-09-10
143,1616870,4,2005-04-12
108,639533,3,2004-07-07
35,2582726,5,2004-08-12
108,1488844,3,2005-05-09
122,3998,5,2005-01-22
52,2439493,1,2003-12-06
58,936396,3,2005-01-08
58,686510,4,2004-10-26
45,1236924,3,2002-08-05
118,1824028,4,2005-02-07
83,1899913,4,2005-06-16
17,1645904,3,2005-07-07
77,2350141,2,2001-10-17
143,1640132,4,2004-08-18
138,2573464,4,2005-02-19
29,596995,1,2003-05-11
58,888125,4,2004-06-07
77,1648347,2,2000-11-03
44,1832073,4,2001-09-03
97,1945838,3,2003-05-01
18,1202962,3,2001-01-14
58,530670,2,2004-09-03
77,76196,1,2002-01-29
44,2320222,5,2004-07-17
28,2239213,4,2003-07-26
30,1828179,3,2004-05-01
118,1367834,3,2005-05-28
79,1222167,4,2005-12-05
97,2073563,4,2004-05-18
44,1984978,3,2004-07-21
78,443447,3,2002-10-15
